Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages,DeltaT_x,VERTA_x,VERTASmooth_x,UTCTIME,ALT,LAT,LON,#SATS,FIX,HORZV,VERTV,HEAD,FLAGS,>40,>32,>24,RSSI,BATT,Altitude AGL,Launch detection,Apogee detection,Landing detection,Distance (feet),DeltaT_y,EWFeet,NSFeet,EWVel,NSVel,EWVelSmooth,NSVelSmooth,Zenith,TotalV,VERTA_y,HORZA,VERTASmooth_y,HORZASmooth,VERTA_NO_GRAVITY,DragA,DragA_Smooth
163.56,329.8753,998.6,-28.85714,81.32, -,8.770906,0.05000000000001137,-52.38099999998812,30.068028571430172,Apr 13 2025 17:02:01.000 UTC,671.0,0.0038700000000062573,0.001300000000000523,15.0,3.0,18.0,-8.0,-86.0,3.0,0.0,10.0,4.0,-39.0,3.697,425.0,True,True,False,1465.4042,1.0,414.67943099524325,1410.8750640022813,-9.569525329160058,-3.6456719985667405,0.0,-8.332964571483151,113.96248897457818,19.697715603592208,10.0,9.0,-0.1428571428571388,-0.8571428571428571,32.057142857142864,33.296552496666465,32.4701269714357
163.61,329.8753,998.6,-23.57143,81.32, -,8.770906,0.05000000000001137,105.714199999976,22.585028571427625,Apr 13 2025 17:02:01.000 UTC,671.0,0.0038700000000062573,0.001300000000000523,15.0,3.0,18.0,-8.0,-86.0,3.0,0.0,10.0,4.0,-39.0,3.697,425.0,True,True,False,1465.4042,1.0,414.67943099524325,1410.8750640022813,-9.569525329160058,-3.6456719985667405,0.0,-8.332964571483151,113.96248897457818,19.697715603592208,10.0,9.0,-0.1428571428571388,-0.8571428571428571,32.057142857142864,33.296552496666465,32.4701269714357
163.66,329.8753,998.6,-20.95238,81.32, -,8.770906,0.04999999999998295,52.38100000001782,7.619028571431029,Apr 13 2025 17:02:01.000 UTC,671.0,0.0038700000000062573,0.001300000000000523,15.0,3.0,18.0,-8.0,-86.0,3.0,0.0,10.0,4.0,-39.0,3.697,425.0,True,True,False,1465.4042,1.0,414.67943099524325,1410.8750640022813,-9.569525329160058,-3.6456719985667405,0.0,-8.332964571483151,113.96248897457818,19.697715603592208,10.0,9.0,-0.1428571428571388,-0.8571428571428571,32.057142857142864,33.296552496666465,32.4701269714357
163.71,329.8753,998.6,-20.95238,81.32, -,8.770906,0.05000000000001137,0.0,15.10202857142932,Apr 13 2025 17:02:01.000 UTC,671.0,0.0038700000000062573,0.001300000000000523,15.0,3.0,18.0,-8.0,-86.0,3.0,0.0,10.0,4.0,-39.0,3.697,425.0,True,True,False,1465.4042,1.0,414.67943099524325,1410.8750640022813,-9.569525329160058,-3.6456719985667405,0.0,-8.332964571483151,113.96248897457818,19.697715603592208,10.0,9.0,-0.1428571428571388,-0.8571428571428571,32.057142857142864,33.296552496666465,32.4701269714357
163.76,327.1121,998.7,-20.95238,81.32, -,8.770906,0.04999999999998295,0.0,15.10202857142508,Apr 13 2025 17:02:01.000 UTC,671.0,0.0038700000000062573,0.001300000000000523,15.0,3.0,18.0,-8.0,-86.0,3.0,0.0,10.0,4.0,-39.0,3.697,425.0,True,True,False,1465.4042,1.0,414.67943099524325,1410.8750640022813,-9.569525329160058,-3.6456719985667405,0.0,-8.332964571483151,113.96248897457818,19.697715603592208,10.0,9.0,-0.1428571428571388,-0.8571428571428571,32.057142857142864,33.296552496666465,32.4701269714357
163.81,324.3508,998.8,-23.57143,81.32, -,8.770906,0.05000000000001137,-52.38099999998805,-6.496390726949487e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.86,324.3508,998.8,-20.95238,81.32, -,8.770906,0.05000000000001137,52.38099999998805,-6.496390726949487e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.91,321.588,998.9,-23.57143,81.32, -,8.770906,0.04999999999998295,-52.38100000001782,-7.482999999998357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.96,321.588,998.9,-23.57143,81.32, -,8.770906,0.05000000000001137,0.0,-6.496390726949487e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.01,321.588,998.9,-20.95238,81.32, -,8.770906,0.04999999999998295,52.38100000001782,7.482999999998228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.06,318.8272,999.0,-23.57143,81.32, -,8.770906,0.05000000000001137,-52.38099999998805,-6.496390726949487e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.11,318.8272,999.0,-20.95238,81.32, -,8.770906,0.05000000000001137,52.38099999998805,7.483000000002481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.16,318.8272,999.0,-20.95238,81.32, -,8.770906,0.04999999999998295,0.0,7.483000000002481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.21,318.8272,999.0,-20.95238,81.32, -,8.770906,0.05000000000001137,0.0,-7.482999999998357,Apr 13 2025 17:02:02.000 UTC,653.6,0.0038400000000038403,0.0012700000000052114,14.0,3.0,17.0,-21.0,-166.0,3.0,0.0,9.0,3.0,-41.0,3.697,407.6,True,True,False,1452.1962,1.0,405.1099056660832,1399.9380480014001,-9.569525329160058,-10.937016000881158,-0.45569168255681397,-6.249723428334813,141.00900595749454,27.018512172212592,-13.0,-1.0,-0.1428571428571388,-1.1428571428571428,32.057142857142864,32.07273621260378,32.41104420841528
164.26,316.0666,999.1,-20.95238,81.32, -,8.770906,0.04999999999998295,0.0,7.483000000002481,Apr 13 2025 17:02:02.000 UTC,653.6,0.0038400000000038403,0.0012700000000052114,14.0,3.0,17.0,-21.0,-166.0,3.0,0.0,9.0,3.0,-41.0,3.697,407.6,True,True,False,1452.1962,1.0,405.1099056660832,1399.9380480014001,-9.569525329160058,-10.937016000881158,-0.45569168255681397,-6.249723428334813,141.00900595749454,27.018512172212592,-13.0,-1.0,-0.1428571428571388,-1.1428571428571428,32.057142857142864,32.07273621260378,32.41104420841528
164.31,316.0666,999.1,-20.95238,81.32, -,8.770906,0.05000000000001137,0.0,4.188141896780248e-12,Apr 13 2025 17:02:02.000 UTC,653.6,0.0038400000000038403,0.0012700000000052114,14.0,3.0,17.0,-21.0,-166.0,3.0,0.0,9.0,3.0,-41.0,3.697,407.6,True,True,False,1452.1962,1.0,405.1099056660832,1399.9380480014001,-9.569525329160058,-10.937016000881158,-0.45569168255681397,-6.249723428334813,141.00900595749454,27.018512172212592,-13.0,-1.0,-0.1428571428571388,-1.1428571428571428,32.057142857142864,32.07273621260378,32.41104420841528
164.36,313.3045,999.2,-23.57143,81.32, -,8.770906,0.05000000000001137,-52.38099999998805,-7.482999999998357,Apr 13 2025 17:02:02.000 UTC,653.6,0.0038400000000038403,0.0012700000000052114,14.0,3.0,17.0,-21.0,-166.0,3.0,0.0,9.0,3.0,-41.0,3.697,407.6,True,True,False,1452.1962,1.0,405.1099056660832,1399.9380480014001,-9.569525329160058,-10.937016000881158,-0.45569168255681397,-6.249723428334813,141.00900595749454,27.018512172212592,-13.0,-1.0,-0.1428571428571388,-1.1428571428571428,32.057142857142864,32.07273621260378,32.41104420841528
164.41,313.3045,999.2,-20.95238,81.32, -,8.770906,0.04999999999998295,52.38100000001782,-6.496390726949487e-14,Apr 13 2025 17:02:02.000 UTC,653.6,0.0038400000000038403,0.0012700000000052114,14.0,3.0,17.0,-21.0,-166.0,3.0,0.0,9.0,3.0,-41.0,3.697,407.6,True,True,False,1452.1962,1.0,405.1099056660832,1399.9380480014001,-9.569525329160058,-10.937016000881158,-0.45569168255681397,-6.249723428334813,141.00900595749454,27.018512172212592,-13.0,-1.0,-0.1428571428571388,-1.1428571428571428,32.057142857142864,32.07273621260378,32.41104420841528
164.46,313.3045,999.2,-20.95238,81.32, -,8.770906,0.05000000000001137,0.0,7.4829999999982375,Apr 13 2025 17:02:02.000 UTC,653.6,0.0038400000000038403,0.0012700000000052114,14.0,3.0,17.0,-21.0,-166.0,3.0,0.0,9.0,3.0,-41.0,3.697,407.6,True,True,False,1452.1962,1.0,405.1099056660832,1399.9380480014001,-9.569525329160058,-10.937016000881158,-0.45569168255681397,-6.249723428334813,141.00900595749454,27.018512172212592,-13.0,-1.0,-0.1428571428571388,-1.1428571428571428,32.057142857142864,32.07273621260378,32.41104420841528
164.51,310.5443,999.3,-23.57143,81.32, -,8.770906,0.04999999999998295,-52.38100000001782,-4.318069711319237e-12,Apr 13 2025 17:02:02.000 UTC,653.6,0.0038400000000038403,0.0012700000000052114,14.0,3.0,17.0,-21.0,-166.0,3.0,0.0,9.0,3.0,-41.0,3.697,407.6,True,True,False,1452.1962,1.0,405.1099056660832,1399.9380480014001,-9.569525329160058,-10.937016000881158,-0.45569168255681397,-6.249723428334813,141.00900595749454,27.018512172212592,-13.0,-1.0,-0.1428571428571388,-1.1428571428571428,32.057142857142864,32.07273621260378,32.41104420841528
164.56,310.5443,999.3,-20.95238,81.32, -,8.770906,0.05000000000001137,52.38099999998805,-4.318069711319237e-12,Apr 13 2025 17:02:02.000 UTC,653.6,0.0038400000000038403,0.0012700000000052114,14.0,3.0,17.0,-21.0,-166.0,3.0,0.0,9.0,3.0,-41.0,3.697,407.6,True,True,False,1452.1962,1.0,405.1099056660832,1399.9380480014001,-9.569525329160058,-10.937016000881158,-0.45569168255681397,-6.249723428334813,141.00900595749454,27.018512172212592,-13.0,-1.0,-0.1428571428571388,-1.1428571428571428,32.057142857142864,32.07273621260378,32.41104420841528
164.61,310.5443,999.3,-18.33333,81.32, -,8.770906,0.05000000000001137,52.38099999998812,-7.4830000000068635,Apr 13 2025 17:02:02.000 UTC,653.6,0.0038400000000038403,0.0012700000000052114,14.0,3.0,17.0,-21.0,-166.0,3.0,0.0,9.0,3.0,-41.0,3.697,407.6,True,True,False,1452.1962,1.0,405.1099056660832,1399.9380480014001,-9.569525329160058,-10.937016000881158,-0.45569168255681397,-6.249723428334813,141.00900595749454,27.018512172212592,-13.0,-1.0,-0.1428571428571388,-1.1428571428571428,32.057142857142864,32.07273621260378,32.41104420841528
164.66,307.7827,999.4,-20.95238,81.32, -,8.770906,0.04999999999998295,-52.38100000001789,-8.57117551536898e-12,Apr 13 2025 17:02:02.000 UTC,653.6,0.0038400000000038403,0.0012700000000052114,14.0,3.0,17.0,-21.0,-166.0,3.0,0.0,9.0,3.0,-41.0,3.697,407.6,True,True,False,1452.1962,1.0,405.1099056660832,1399.9380480014001,-9.569525329160058,-10.937016000881158,-0.45569168255681397,-6.249723428334813,141.00900595749454,27.018512172212592,-13.0,-1.0,-0.1428571428571388,-1.1428571428571428,32.057142857142864,32.07273621260378,32.41104420841528
164.71,305.023,999.5,-23.57143,81.32, -,8.770906,0.05000000000001137,-52.38099999998805,14.965999999992277,Apr 13 2025 17:02:02.000 UTC,653.6,0.0038400000000038403,0.0012700000000052114,14.0,3.0,17.0,-21.0,-166.0,3.0,0.0,9.0,3.0,-41.0,3.697,407.6,True,True,False,1452.1962,1.0,405.1099056660832,1399.9380480014001,-9.569525329160058,-10.937016000881158,-0.45569168255681397,-6.249723428334813,141.00900595749454,27.018512172212592,-13.0,-1.0,-0.1428571428571388,-1.1428571428571428,32.057142857142864,32.07273621260378,32.41104420841528
164.76,305.023,999.5,-23.57143,81.32, -,8.770906,0.04999999999998295,0.0,-8.57117551536898e-12,Apr 13 2025 17:02:02.000 UTC,653.6,0.0038400000000038403,0.0012700000000052114,14.0,3.0,17.0,-21.0,-166.0,3.0,0.0,9.0,3.0,-41.0,3.697,407.6,True,True,False,1452.1962,1.0,405.1099056660832,1399.9380480014001,-9.569525329160058,-10.937016000881158,-0.45569168255681397,-6.249723428334813,141.00900595749454,27.018512172212592,-13.0,-1.0,-0.1428571428571388,-1.1428571428571428,32.057142857142864,32.07273621260378,32.41104420841528
164.81,305.023,999.5,-20.95238,81.32, -,8.770906,0.05000000000001137,52.38099999998805,-8.57117551536898e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.86,305.023,999.5,-18.33333,81.32, -,8.770906,0.05000000000001137,52.38099999998812,-8.57117551536898e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.91,302.2635,999.6,-20.95238,81.32, -,8.770906,0.04999999999998295,-52.38100000001789,7.482999999989722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.96,302.2635,999.6,-18.33333,81.32, -,8.770906,0.05000000000001137,52.38099999998812,7.482999999989722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.01,299.5025,999.7,-20.95238,81.32, -,8.770906,0.04999999999998295,-52.38100000001789,-8.57117551536898e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.06,299.5025,999.7,-20.95238,81.32, -,8.770906,0.05000000000001137,0.0,-14.966000000005167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.11,296.7434,999.8,-20.95238,81.32, -,8.770906,0.05000000000001137,0.0,-7.483000000002611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.16,296.7434,999.8,-20.95238,81.32, -,8.770906,0.04999999999998295,0.0,-7.483000000002621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.21,293.9829,999.9,-23.57143,81.32, -,8.770906,0.05000000000001137,-52.38099999998805,-7.482999999998357,Apr 13 2025 17:02:03.000 UTC,631.5,0.0038000000000053547,0.0012700000000052114,15.0,3.0,4.0,-22.0,144.0,3.0,0.0,9.0,4.0,-43.0,3.697,385.5,True,True,False,1437.4256,1.0,405.1099056660832,1385.3553600019522,0.0,-14.582687999447899,0.9113833651136279,-3.645672000047008,169.69515353123398,22.360679774997898,-1.0,-13.0,-0.7142857142857102,0.14285714285714285,31.48571428571429,34.06391351682353,32.40897034139259
165.26,293.9829,999.9,-23.57143,81.32, -,8.770906,0.04999999999998295,0.0,-7.482999999998357,Apr 13 2025 17:02:03.000 UTC,631.5,0.0038000000000053547,0.0012700000000052114,15.0,3.0,4.0,-22.0,144.0,3.0,0.0,9.0,4.0,-43.0,3.697,385.5,True,True,False,1437.4256,1.0,405.1099056660832,1385.3553600019522,0.0,-14.582687999447899,0.9113833651136279,-3.645672000047008,169.69515353123398,22.360679774997898,-1.0,-13.0,-0.7142857142857102,0.14285714285714285,31.48571428571429,34.06391351682353,32.40897034139259
165.31,293.9829,999.9,-20.95238,81.32, -,8.770906,0.05000000000001137,52.38099999998805,-7.482999999998357,Apr 13 2025 17:02:03.000 UTC,631.5,0.0038000000000053547,0.0012700000000052114,15.0,3.0,4.0,-22.0,144.0,3.0,0.0,9.0,4.0,-43.0,3.697,385.5,True,True,False,1437.4256,1.0,405.1099056660832,1385.3553600019522,0.0,-14.582687999447899,0.9113833651136279,-3.645672000047008,169.69515353123398,22.360679774997898,-1.0,-13.0,-0.7142857142857102,0.14285714285714285,31.48571428571429,34.06391351682353,32.40897034139259
165.36,291.2243,1000.0,-23.57143,81.32, -,8.770906,0.05000000000001137,-52.38099999998805,-7.482999999998357,Apr 13 2025 17:02:03.000 UTC,631.5,0.0038000000000053547,0.0012700000000052114,15.0,3.0,4.0,-22.0,144.0,3.0,0.0,9.0,4.0,-43.0,3.697,385.5,True,True,False,1437.4256,1.0,405.1099056660832,1385.3553600019522,0.0,-14.582687999447899,0.9113833651136279,-3.645672000047008,169.69515353123398,22.360679774997898,-1.0,-13.0,-0.7142857142857102,0.14285714285714285,31.48571428571429,34.06391351682353,32.40897034139259
165.41,288.4659,1000.1,-23.57143,81.32, -,8.770906,0.04999999999998295,0.0,-6.496390726949487e-14,Apr 13 2025 17:02:03.000 UTC,631.5,0.0038000000000053547,0.0012700000000052114,15.0,3.0,4.0,-22.0,144.0,3.0,0.0,9.0,4.0,-43.0,3.697,385.5,True,True,False,1437.4256,1.0,405.1099056660832,1385.3553600019522,0.0,-14.582687999447899,0.9113833651136279,-3.645672000047008,169.69515353123398,22.360679774997898,-1.0,-13.0,-0.7142857142857102,0.14285714285714285,31.48571428571429,34.06391351682353,32.40897034139259
165.46,288.4659,1000.1,-23.57143,81.32, -,8.770906,0.05000000000001137,0.0,-6.496390726949487e-14,Apr 13 2025 17:02:03.000 UTC,631.5,0.0038000000000053547,0.0012700000000052114,15.0,3.0,4.0,-22.0,144.0,3.0,0.0,9.0,4.0,-43.0,3.697,385.5,True,True,False,1437.4256,1.0,405.1099056660832,1385.3553600019522,0.0,-14.582687999447899,0.9113833651136279,-3.645672000047008,169.69515353123398,22.360679774997898,-1.0,-13.0,-0.7142857142857102,0.14285714285714285,31.48571428571429,34.06391351682353,32.40897034139259
165.51,288.4659,1000.1,-23.57143,81.32, -,8.751458,0.04999999999998295,0.0,-14.966000000000914,Apr 13 2025 17:02:03.000 UTC,631.5,0.0038000000000053547,0.0012700000000052114,15.0,3.0,4.0,-22.0,144.0,3.0,0.0,9.0,4.0,-43.0,3.697,385.5,True,True,False,1437.4256,1.0,405.1099056660832,1385.3553600019522,0.0,-14.582687999447899,0.9113833651136279,-3.645672000047008,169.69515353123398,22.360679774997898,-1.0,-13.0,-0.7142857142857102,0.14285714285714285,31.48571428571429,34.06391351682353,32.40897034139259
165.56,285.7061,1000.2,-23.57143,81.32, -,8.751458,0.05000000000001137,0.0,-4.318069711319237e-12,Apr 13 2025 17:02:03.000 UTC,631.5,0.0038000000000053547,0.0012700000000052114,15.0,3.0,4.0,-22.0,144.0,3.0,0.0,9.0,4.0,-43.0,3.697,385.5,True,True,False,1437.4256,1.0,405.1099056660832,1385.3553600019522,0.0,-14.582687999447899,0.9113833651136279,-3.645672000047008,169.69515353123398,22.360679774997898,-1.0,-13.0,-0.7142857142857102,0.14285714285714285,31.48571428571429,34.06391351682353,32.40897034139259
165.61,285.7061,1000.2,-23.57143,81.32, -,8.751458,0.05000000000001137,0.0,-4.318069711319237e-12,Apr 13 2025 17:02:03.000 UTC,631.5,0.0038000000000053547,0.0012700000000052114,15.0,3.0,4.0,-22.0,144.0,3.0,0.0,9.0,4.0,-43.0,3.697,385.5,True,True,False,1437.4256,1.0,405.1099056660832,1385.3553600019522,0.0,-14.582687999447899,0.9113833651136279,-3.645672000047008,169.69515353123398,22.360679774997898,-1.0,-13.0,-0.7142857142857102,0.14285714285714285,31.48571428571429,34.06391351682353,32.40897034139259
165.66,282.9482,1000.3,-26.19048,81.32, -,8.751458,0.04999999999998295,-52.38100000001789,-4.318069711319237e-12,Apr 13 2025 17:02:03.000 UTC,631.5,0.0038000000000053547,0.0012700000000052114,15.0,3.0,4.0,-22.0,144.0,3.0,0.0,9.0,4.0,-43.0,3.697,385.5,True,True,False,1437.4256,1.0,405.1099056660832,1385.3553600019522,0.0,-14.582687999447899,0.9113833651136279,-3.645672000047008,169.69515353123398,22.360679774997898,-1.0,-13.0,-0.7142857142857102,0.14285714285714285,31.48571428571429,34.06391351682353,32.40897034139259
165.71,282.9482,1000.3,-23.57143,81.32, -,8.751458,0.05000000000001137,52.38099999998812,-7.483000000002621,Apr 13 2025 17:02:03.000 UTC,631.5,0.0038000000000053547,0.0012700000000052114,15.0,3.0,4.0,-22.0,144.0,3.0,0.0,9.0,4.0,-43.0,3.697,385.5,True,True,False,1437.4256,1.0,405.1099056660832,1385.3553600019522,0.0,-14.582687999447899,0.9113833651136279,-3.645672000047008,169.69515353123398,22.360679774997898,-1.0,-13.0,-0.7142857142857102,0.14285714285714285,31.48571428571429,34.06391351682353,32.40897034139259
165.76,280.1888,1000.4,-23.57143,81.32, -,8.751458,0.04999999999998295,0.0,-7.483000000002621,Apr 13 2025 17:02:03.000 UTC,631.5,0.0038000000000053547,0.0012700000000052114,15.0,3.0,4.0,-22.0,144.0,3.0,0.0,9.0,4.0,-43.0,3.697,385.5,True,True,False,1437.4256,1.0,405.1099056660832,1385.3553600019522,0.0,-14.582687999447899,0.9113833651136279,-3.645672000047008,169.69515353123398,22.360679774997898,-1.0,-13.0,-0.7142857142857102,0.14285714285714285,31.48571428571429,34.06391351682353,32.40897034139259
165.81,280.1888,1000.4,-23.57143,81.32, -,8.751458,0.05000000000001137,0.0,-7.483000000002621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.86,277.4312,1000.5,-26.19048,81.32, -,8.751458,0.05000000000001137,-52.38099999998812,-6.496390726949487e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.91,277.4312,1000.5,-26.19048,81.32, -,8.751458,0.04999999999998295,0.0,-6.496390726949487e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.96,274.674,1000.6,-26.19048,81.32, -,8.751458,0.05000000000001137,0.0,-7.482999999998368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.01,274.674,1000.6,-26.19048,81.32, -,8.751458,0.04999999999998295,0.0,4.188141896780248e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.06,274.674,1000.6,-23.57143,81.32, -,8.751458,0.05000000000001137,52.38099999998812,4.188141896780248e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.11,271.9153,1000.7,-26.19048,81.32, -,8.751458,0.05000000000001137,-52.38099999998812,7.4830000000067445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.16,271.9153,1000.7,-23.57143,81.32, -,8.751458,0.04999999999998295,52.38100000001789,7.4830000000067445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.21,269.1584,1000.8,-26.19048,81.32, -,8.751458,0.05000000000001137,-52.38099999998812,8.44124770082999e-12,Apr 13 2025 17:02:04.000 UTC,606.2,0.0038100000000014234,0.0012899999999973488,17.0,3.0,10.0,-25.0,31.0,3.0,0.0,11.0,3.0,-44.0,3.697,360.2,True,True,False,1444.035,1.0,411.48958921734555,1389.001032000519,6.37968355126236,3.6456719985667405,2.2784584121364935,-2.083241142778271,158.19859051364818,26.92582403567252,-3.0,6.0,-1.2857142857142816,0.14285714285714285,30.91428571428572,31.49115846113779,32.4430263644141
166.26,269.1584,1000.8,-23.57143,81.32, -,8.751458,0.04999999999998295,52.38100000001789,1.2694353504879733e-11,Apr 13 2025 17:02:04.000 UTC,606.2,0.0038100000000014234,0.0012899999999973488,17.0,3.0,10.0,-25.0,31.0,3.0,0.0,11.0,3.0,-44.0,3.697,360.2,True,True,False,1444.035,1.0,411.48958921734555,1389.001032000519,6.37968355126236,3.6456719985667405,2.2784584121364935,-2.083241142778271,158.19859051364818,26.92582403567252,-3.0,6.0,-1.2857142857142816,0.14285714285714285,30.91428571428572,31.49115846113779,32.4430263644141
166.31,269.1584,1000.8,-23.57143,81.32, -,8.751458,0.05000000000001137,0.0,14.96600000000929,Apr 13 2025 17:02:04.000 UTC,606.2,0.0038100000000014234,0.0012899999999973488,17.0,3.0,10.0,-25.0,31.0,3.0,0.0,11.0,3.0,-44.0,3.697,360.2,True,True,False,1444.035,1.0,411.48958921734555,1389.001032000519,6.37968355126236,3.6456719985667405,2.2784584121364935,-2.083241142778271,158.19859051364818,26.92582403567252,-3.0,6.0,-1.2857142857142816,0.14285714285714285,30.91428571428572,31.49115846113779,32.4430263644141
166.36,266.4001,1000.9,-26.19048,81.32, -,8.751458,0.05000000000001137,-52.38099999998812,4.188141896780248e-12,Apr 13 2025 17:02:04.000 UTC,606.2,0.0038100000000014234,0.0012899999999973488,17.0,3.0,10.0,-25.0,31.0,3.0,0.0,11.0,3.0,-44.0,3.697,360.2,True,True,False,1444.035,1.0,411.48958921734555,1389.001032000519,6.37968355126236,3.6456719985667405,2.2784584121364935,-2.083241142778271,158.19859051364818,26.92582403567252,-3.0,6.0,-1.2857142857142816,0.14285714285714285,30.91428571428572,31.49115846113779,32.4430263644141
166.41,266.4001,1000.9,-23.57143,81.32, -,8.751458,0.04999999999998295,52.38100000001789,7.483000000002491,Apr 13 2025 17:02:04.000 UTC,606.2,0.0038100000000014234,0.0012899999999973488,17.0,3.0,10.0,-25.0,31.0,3.0,0.0,11.0,3.0,-44.0,3.697,360.2,True,True,False,1444.035,1.0,411.48958921734555,1389.001032000519,6.37968355126236,3.6456719985667405,2.2784584121364935,-2.083241142778271,158.19859051364818,26.92582403567252,-3.0,6.0,-1.2857142857142816,0.14285714285714285,30.91428571428572,31.49115846113779,32.4430263644141
